,surprisal,reconstruction,word_freq,precision,precision_surp,f0_mean,voiced
60,0.360161612397,0.0682828372535,7.091030258,1.2237909448,0.440762519918,94.5498673764,5
61,0.373468641068,0.106645424847,7.091030258,1.20252129974,0.449103995669,97.1335677932,89
62,0.374864955448,-0.0967422672523,9.34134952083,0.947397314909,0.355146052245,103.354897725,138
63,0.376944935135,-0.0272925592064,10.3490322899,1.24909199194,0.470838899881,86.0232964534,90
64,0.377003181202,-0.0248165224858,10.3490322899,1.0123152925,0.381646085652,97.8825148981,78
65,0.39395709699,-0.0932728445326,8.55436702056,1.04709337057,0.412509864549,125.43039063,260
66,0.397270006707,0.123472411619,8.55436702056,0.996611312816,0.395923782927,103.058355198,222
68,0.403482871067,0.0259469987641,10.3490322899,1.15156467228,0.464636620192,92.1587566725,113
70,0.41014367313,0.0373261002837,9.34134952083,1.09508235621,0.449141099956,146.821489802,130
71,0.413146466568,-0.0151437709735,10.3490322899,0.854274874113,0.352940645718,93.1118486638,110
72,0.418040994017,-0.0837905409972,10.3490322899,0.919184546428,0.384256821474,82.4097891384,83
73,0.41944660146,0.0417007442265,9.34134952083,1.15610160101,0.484922887487,155.79550411,190
74,0.4210442922,-0.0188196107316,10.3490322899,0.88971647738,0.374610044477,96.019263332,100
75,0.429069737031,-0.0392781770734,10.3490322899,1.04555661257,0.448616700808,80.0240216465,71
76,0.432112850045,-0.0287307070342,10.3490322899,0.82450107657,0.356277510062,104.960424523,132
77,0.448953166761,0.0501750336967,9.34134952083,0.858738303719,0.385533280874,74.7749835954,227
78,0.460425959316,0.000524250404584,7.091030258,1.15847412424,0.533391559998,114.141383841,49
79,0.465092721752,0.0802961599017,10.3490322899,1.02908607866,0.47862044524,80.5962162034,54
80,0.466485669603,-0.013087265648,8.55436702056,1.01509184092,0.473525797119,91.8176517132,252
81,0.470588656945,-0.0151074830037,7.091030258,1.07303813962,0.504959576975,86.9707980581,101
82,0.475265246213,0.0823653048748,7.091030258,1.05475592665,0.501288835172,92.1247402914,42
83,0.482600011229,0.060701337225,9.89233793015,1.07130568225,0.517012134282,94.8683338374,170
84,0.496105107408,0.0999171781572,10.3490322899,0.987235269536,0.48977245943,82.0931619824,80
85,0.496315825996,0.0787618986905,7.091030258,0.928326356755,0.460743062547,90.5309532933,100
86,0.497233119038,-0.00971902403284,7.091030258,1.14150389989,0.567593544536,91.1611963065,90
87,0.501655125407,0.00128260014863,10.3490322899,0.773130017889,0.38784463608,101.537095574,110
88,0.501862648696,0.000958495628973,8.3002338936,0.806112573524,0.404557791296,100.970350525,170
89,0.507232968521,-0.109328443777,8.55436702056,0.758408543385,0.384689816813,123.141812161,230
90,0.527792401459,-0.0713415930714,7.091030258,0.959579304085,0.506458665294,83.9117755729,44
91,0.528875150136,0.0822752567971,7.091030258,0.860335213163,0.455009915029,99.8996024483,14
92,0.529715568783,0.0117392149971,10.3490322899,0.814811613612,0.431618397356,130.97564103,43
93,0.531185689537,0.0323632241838,8.58192241437,0.881649966804,0.468319845547,82.0633797728,200
94,0.531193731631,0.0830373791413,8.55436702056,0.7851454951,0.417064365415,108.670515881,230
95,0.541955905611,-0.056573072804,10.3490322899,0.871967146306,0.472567744439,100.633544758,150
96,0.546592011628,-0.13941716314,10.3490322899,1.60415186153,0.876816592948,98.6520441531,90
97,0.55150927101,0.0521349874334,8.55436702056,0.701302747824,0.38677496721,107.777672251,218
98,0.561232940783,0.0876864916532,6.98174720037,0.703508055373,0.394831894781,79.5728653784,70
99,0.571854531084,0.182278653186,9.34134952083,0.861757438465,0.492799895881,112.851403013,82
100,0.573648823548,0.0808670191461,7.97100157387,0.928286672205,0.532510557425,102.133699205,151
101,0.5789442989,0.0497652267073,9.49573469811,0.84700407101,0.490368178056,93.5374013527,170
102,0.585795025533,-0.0840079338056,8.24090028621,0.836516252155,0.49002705929,90.0506105455,83
103,0.611108633148,-0.0529720099821,10.0503490568,0.921214387377,0.562962065106,111.809131825,160
104,0.615614995103,-0.110691063312,7.091030258,0.574411985377,0.353616631565,127.340414283,56
105,0.628345044573,-0.077028282101,8.55436702056,0.697650835067,0.438365445056,114.941589702,191
106,0.630845693423,-0.106742322772,7.091030258,0.772173269508,0.487122181646,88.1649435297,6
107,0.632631302275,0.00271591133883,7.97100157387,1.23169722703,0.779210220747,90.689483074,73
108,0.642881726755,0.0867751159818,7.091030258,0.615583148768,0.395747157641,111.338949782,46
109,0.669569341208,0.0144794240681,8.54714826893,1.01194937735,0.677570277928,96.4822582251,150
110,0.67030692678,-0.0163906873702,10.3490322899,0.796707824177,0.534038773165,91.3602292569,122
111,0.674913369029,0.0587101027391,7.091030258,0.81450796548,0.549722315083,105.593470617,112
112,0.706530877096,0.00781967715546,10.3490322899,0.630599034675,0.445537689065,94.4038821487,160
113,0.716830901466,0.026590023232,8.55436702056,0.72922486736,0.522730919041,114.541463944,210
114,0.717021016598,-0.0832228532275,9.89233793015,0.918977602348,0.658926254667,94.8258141239,170
115,0.733238523644,0.0713404830811,9.49573469811,0.51624078226,0.378527629029,117.564951959,130
116,0.742763394294,0.0914388592005,9.49573469811,0.531630421518,0.394875616397,101.287971486,290
117,0.750958435498,0.069327025813,8.45765819179,0.549210928766,0.412434579824,89.684712813,138
118,0.751820260973,0.0144085858708,10.3490322899,0.572339086147,0.430296121112,73.2856520178,28
119,0.77220303195,-0.0985433128036,7.091030258,0.552919304876,0.426965963649,108.141423562,44
120,0.788625920427,0.142590373971,7.091030258,0.696019004203,0.548898627824,107.576154416,110
121,0.788779849054,-0.0625436070762,7.091030258,0.637733838522,0.503031600886,111.648720421,23
122,0.798680238778,0.0134060181374,10.3490322899,0.704417292337,0.562604171243,79.7609773074,120
123,0.801545942197,-0.0596650866943,6.98174720037,0.521166842841,0.417739168087,102.341944476,80
124,0.803167549395,0.0128102655028,10.3490322899,0.624513219016,0.501588751682,85.4304983751,52
125,0.82016777065,0.00864555066452,10.3490322899,0.888470265715,0.72869467712,103.818309236,140
126,0.824572860794,0.0580834397686,7.091030258,0.722203017075,0.595509007864,108.496718612,39
127,0.824748621821,0.116932775418,8.3002338936,0.755160631398,0.622817689999,89.3999544718,170
128,0.828915342326,-0.0402059786447,6.90774973834,0.66408711521,0.550471998439,83.8109278052,60
129,0.829195924984,0.097580230056,10.3490322899,0.844981587547,0.700655289081,109.375938726,160
130,0.836188136544,-0.0306454927824,6.98174720037,0.553974914901,0.463227251783,91.5395122785,70
131,0.848530056938,-0.00286384032282,11.0135475987,0.537649450695,0.456211719011,116.583086326,190
132,0.861200363594,-0.0433271554126,9.89233793015,0.711813683838,0.613014203333,109.110921903,260
133,0.864330764038,0.0724183274855,6.98174720037,0.632136671885,0.546375172587,97.8371451576,110
134,0.864645904869,0.0746622897837,8.55436702056,0.771121978231,0.666747460632,125.388997337,259
135,0.879582794635,0.0488710491169,9.34134952083,0.641675482906,0.564406714503,128.488768797,130
136,0.895604047247,-0.0274900369106,6.98174720037,0.561567504175,0.502942129541,78.9911206515,80
137,0.895604436803,-0.0059427160209,6.98174720037,0.545138676187,0.488228617066,79.0204761944,80
138,0.909202065871,0.0097597912466,9.51101715411,0.628238590101,0.571195823979,76.2746112237,50
139,0.912527633164,0.112388853274,8.45765819179,0.593696210512,0.541764197797,104.619366617,190
140,0.916218563229,0.0693761981065,10.1249458706,0.836052907488,0.766007193682,87.2715399756,180
141,0.919995419767,0.0484699581297,6.98174720037,0.537285245851,0.494299965292,88.12899243,60
142,0.920612949028,0.180215525991,7.091030258,0.696506821043,0.641213198538,144.098118938,60
143,0.924498679448,0.028307031913,7.2368872208,0.630080488064,0.582508579161,76.9617090698,19
144,0.930779613712,0.0362158833012,8.45765819179,0.49319731484,0.459058006191,95.0034220346,147
145,0.940679552847,0.0563666623577,6.98174720037,0.519809502678,0.488974170545,100.01632997,80
146,0.948486314559,-0.0685877834201,8.55436702056,0.495924824745,0.47037790932,101.998319455,187
147,0.949192940037,-0.184077102041,8.82117575846,1.04110395514,0.988208524062,112.499940518,110
148,0.956764071764,0.0315784397277,7.97100157387,0.579812700597,0.554743960284,104.021228612,140
149,0.974917844382,0.110196187242,9.49573469811,0.439836704136,0.428804651476,96.2524331212,270
150,0.98060724323,0.073315034617,6.98174720037,0.47179179924,0.462642455631,86.277531785,68
151,0.981989125687,-0.0990348086297,10.3490322899,0.690179981328,0.677749236431,98.3952417048,100
152,0.985963585745,0.0223633210501,7.091030258,0.758382732015,0.747737757824,94.5233067657,53
154,0.992532300609,0.0514951643778,10.3490322899,0.495824785234,0.492122114788,91.5275946154,160
155,0.994181085097,0.0564012625902,7.97100157387,0.586687205787,0.583273322862,99.376128907,83
156,0.994477172783,0.00987482950148,9.49573469811,0.450023587341,0.447538184825,115.231561533,160
157,0.995773610934,0.0427999337785,8.3002338936,0.514963212739,0.512786777847,89.5909321208,186
158,0.999556622787,0.0755851424565,7.93886182273,0.601080039937,0.600813534744,111.500865723,110
159,1.00133951797,-0.0600757038334,10.3490322899,0.448304570745,0.448905082773,82.2744654187,61
160,1.00495713988,-0.0549896275691,8.3599967366,0.697884886244,0.701344399244,87.0769288846,143
161,1.0070103848,-0.0500181122744,10.3490322899,0.72345665821,0.728528367769,83.3778406626,80
162,1.00972716989,-0.0658164214854,6.98174720037,0.553458411542,0.55884199554,125.806559007,60
163,1.01040499801,-0.00390235996118,7.091030258,0.60633435539,0.612643263153,89.843723094,73
164,1.01466449255,-0.0296574924361,7.091030258,0.573622635365,0.582034520228,97.6041774427,81
165,1.01598694497,0.132116832217,6.98174720037,0.690955190682,0.702001453292,106.336196469,34
166,1.01968467979,0.0917729019324,7.97100157387,0.609246627343,0.621239452118,83.6040387364,20
167,1.02452404626,-0.109066044207,6.98174720037,0.702118431324,0.719337216213,111.241499351,70
168,1.02680583064,-0.00431060611191,9.53306194666,0.658643485088,0.676298970803,119.048253312,66
169,1.0349334743,0.0394534227135,6.98174720037,0.553629358115,0.572969555067,87.8301494272,70
170,1.03592398852,0.0554851999737,7.97100157387,0.530540639714,0.549599775562,113.327869805,219
171,1.03924788784,-0.0171938950647,6.98174720037,0.48159549707,0.500497103124,87.9580182182,130
172,1.04402877005,0.0671217155303,10.3490322899,0.652504017881,0.681232967241,95.0258499704,90
173,1.04672883136,-0.0427495550445,7.091030258,0.802106609036,0.839588113501,90.8733876637,46
174,1.05515758349,-0.139058057393,6.98174720037,0.639142029694,0.674395559557,126.000120521,77
175,1.0579584657,0.0469909409309,6.98174720037,0.479127519154,0.506897015039,135.25050591,25
176,1.06781328623,-0.0471978879212,10.3490322899,0.631300379443,0.674110932774,74.0586263238,110
177,1.07101772206,-0.00162156159795,6.98174720037,0.52850810313,0.566041544704,109.317820616,86
178,1.07139456133,0.0964996741428,6.98174720037,0.524778424721,0.56224475015,101.316573196,210
179,1.07384357118,-0.166366813399,6.98174720037,0.487839591661,0.523863409273,103.506215119,11
180,1.08190659982,-0.0756032858231,6.98174720037,0.473596715756,0.512387412429,89.5887504179,120
181,1.08760305924,-0.00401898147551,7.97100157387,0.469019591988,0.51010714309,81.4877265508,49
182,1.08786842522,0.0272091775686,7.93886182273,0.600806174967,0.653598067422,102.840469189,120
183,1.09268306784,0.125832614251,7.091030258,0.565874260311,0.618321222767,97.0119118134,62
184,1.09506102452,-0.161759167409,7.091030258,0.515941876878,0.564987840286,114.768458049,63
185,1.1016994118,0.0310252142281,6.98174720037,0.470725956619,0.518598509525,91.5041707796,35
186,1.10239222766,0.0416059030421,7.091030258,0.645436599532,0.711524290773,107.381327858,42
187,1.10356003822,0.0320598962411,8.53682938296,0.587576448899,0.648425888403,100.549233486,100
188,1.10588413608,0.185228994305,6.98174720037,0.416493537879,0.460593596319,93.4970666554,60
189,1.10722723508,0.0555602262584,8.3002338936,0.686815496918,0.760460823662,108.672831905,160
190,1.10807383823,-0.00539619653707,7.97100157387,0.760875223667,0.843105929501,91.9842663425,141
191,1.11159833632,0.00158834356215,8.74888128451,0.580509957447,0.645293902915,84.7967324255,146
192,1.1133871524,0.0749662807439,6.98174720037,0.510065945642,0.567900870755,96.3641692244,100
193,1.11856010834,-0.00394650105722,10.3490322899,0.66805538467,0.747260103454,90.9935208513,41
194,1.11964029788,-0.13222572318,9.63575630338,0.681485681596,0.763018831545,119.170608089,170
195,1.12226001087,-0.0165999391867,8.3002338936,0.53126274957,0.596214939105,92.2643597625,99
196,1.12395758423,0.0546471584016,7.93886182273,0.505346750216,0.567988312571,101.108492089,163
197,1.12676408146,-0.147721357957,6.98174720037,0.486697945832,0.548393763884,92.2147923893,32
198,1.12743926576,-0.005862029661,8.54714826893,0.558832243419,0.630049414203,86.4844945879,292
199,1.12859862783,-0.0419515452807,8.3599967366,0.715727743432,0.807769349139,81.2676762858,113
201,1.13839422408,0.0401649556008,6.98174720037,0.480176693338,0.546630374233,103.877496099,140
202,1.13888007205,-0.0757685369352,8.3002338936,0.507506471987,0.577989007383,87.8846790483,150
203,1.14191077811,0.0385293711241,6.98174720037,0.516485657801,0.58978053938,77.1472418059,3
204,1.14786358016,-0.181925032631,6.98174720037,0.450559834658,0.517181224888,92.3050319243,32
205,1.16030080478,0.125651884216,6.98174720037,0.482530305363,0.559880301642,87.5816960416,100
206,1.16183912955,-0.0683886059562,6.98174720037,0.435899032796,0.506444552836,70.360105845,118
207,1.16379258065,0.0324242824086,7.3427042627,0.615847375484,0.716718606402,93.0956092845,50
208,1.18089258586,0.0354972338477,9.49573469811,0.474007131039,0.55975150669,112.282679927,250
209,1.18430145314,-0.151219195435,7.3427042627,0.400386707655,0.474178559693,109.489692728,6
210,1.18913519354,0.00462395734895,9.01785710255,0.529169242221,0.629253769266,80.8008871392,132
211,1.19514839584,-0.144251491184,6.98174720037,0.571750769715,0.683327015244,92.2184695809,70
212,1.19994670919,-0.0251586957235,6.98174720037,0.476156447746,0.571362362534,97.0393432623,160
213,1.2009236205,0.0194985468537,6.98174720037,0.467272455049,0.561158528477,96.5589443647,90
214,1.20321486176,-0.118950111251,9.66911603699,0.658005766394,0.791722317246,82.3221706649,153
216,1.20836694333,-0.0570839846211,6.98174720037,0.530827846402,0.641434822194,120.179075121,80
217,1.20983176338,0.0318935205557,8.53682938296,0.617122831046,0.746614802904,118.351794784,170
218,1.21534015275,0.0722408664271,8.55436702056,0.422037129808,0.512918669808,99.2468028434,230
219,1.21723049801,-0.0305508029835,6.90774973834,0.645793943139,0.786080083016,110.591734214,130
220,1.217240078,-0.13426681036,6.98174720037,0.708319130641,0.862194433829,102.773862604,70
221,1.22154172136,0.0554735478295,9.25608885549,0.518790199402,0.633723873202,91.5076038478,340
222,1.22584167598,0.120539850718,6.98174720037,0.48282645944,0.591868796245,103.180719431,60
223,1.22737051472,0.0199218358972,17.5792187171,0.361508513336,0.443704890088,129.599812221,521
224,1.23240845124,0.0783852715501,6.98174720037,0.427443177558,0.526784584447,83.8777489417,120
225,1.24354173639,0.0135683757893,7.091030258,0.476727604673,0.5928306733,87.4291655536,160
226,1.24487346403,-0.0110702204275,9.49573469811,0.508576391183,0.633113253813,93.1047006201,290
227,1.24844880728,0.0681686774419,9.49573469811,0.411375914846,0.513581770232,95.657854142,200
228,1.24848917441,0.0730983654906,9.49573469811,0.429829259325,0.536637177111,95.6474472122,200
229,1.2493358908,-0.0236465739349,8.53682938296,0.550983809704,0.688363848711,86.7170962803,90
230,1.25194429946,-0.0251685094379,8.45765819179,0.467206417749,0.58491641137,108.587631661,183
232,1.2595691854,0.148262339205,6.98174720037,0.546247959029,0.688037096782,85.4502135231,70
233,1.2655606223,0.191084633341,6.98174720037,0.567754674943,0.718527959736,118.628698953,26
234,1.26609223937,0.00629138643868,8.45765819179,0.398353337669,0.504352069349,92.8234829532,230
235,1.27009085724,-0.0934945334081,8.53682938296,0.697830961942,0.886308724659,119.603242981,90
236,1.27080909173,-0.031951234442,8.3002338936,0.786117024159,0.999004661468,88.1548363113,160
237,1.27411426851,0.186535971144,7.091030258,0.569544217565,0.725664414145,113.071423649,39
238,1.27456302684,0.179249272529,6.98174720037,0.474767422882,0.605121003554,89.0832604063,80
239,1.27706336798,-0.0117594140128,10.3490322899,0.845144413157,1.07930297069,83.6089446699,73
240,1.27711714042,-0.0363377441557,11.0135475987,0.47583041817,0.607691182978,80.1066613638,260
241,1.27983237336,-0.0796618283923,6.98174720037,0.50671802115,0.648514127635,81.3785635395,60
242,1.28077544085,0.170069969509,6.98174720037,0.455359683513,0.583213499396,145.735700536,60
243,1.29137940782,0.0841345449507,10.0718464838,0.569027432235,0.734830308473,142.705268581,140
244,1.29467471484,0.112780559423,6.98174720037,0.419531446143,0.543156755403,86.3491493211,90
245,1.2971836105,0.185689248829,8.3002338936,0.517545785021,0.671351910013,89.3251683356,169
246,1.30588776469,0.00516754253649,10.3490322899,0.607704331448,0.793593650985,86.2009914774,50
247,1.30595782429,0.0327239949312,8.55436702056,0.586103290151,0.765426177617,103.38250633,340
248,1.30597565686,-0.0289381079295,6.98174720037,0.431060490916,0.562954507769,91.5776094647,90
249,1.30918387783,0.0123531899,8.98466352409,0.588642642792,0.770641457745,97.5041954129,111
250,1.31067075015,0.0182366580904,7.97100157387,0.564287322779,0.739594888649,88.3111053056,64
252,1.31262787345,-0.105590654374,7.97100157387,0.481353880954,0.631838521135,98.2067324019,140
253,1.31494196926,0.0450109794276,6.98174720037,0.541579618361,0.712145769876,105.899896093,151
254,1.31564043895,0.128668443814,7.091030258,0.452782021029,0.595698336894,105.458023665,18
255,1.31716826533,-0.0149353299774,10.3490322899,0.595176666416,0.78394781727,103.940623743,80
256,1.31753362046,0.035750911115,8.55436702056,0.387509107484,0.510556277345,118.082456334,210
257,1.3212018639,0.0538401885162,6.98174720037,0.442266911007,0.584323867162,82.6993328759,100
258,1.32295143577,0.116260139357,7.091030258,0.409051271435,0.541154966848,94.8774612012,12
259,1.32578287136,-0.00648503209502,10.3490322899,0.58159879815,0.77107372459,74.2015323856,51
260,1.32989017654,0.0020295248496,8.45765819179,0.470020601552,0.625075780777,88.1798137551,150
261,1.32994753885,0.00828916778092,6.98174720037,0.578424670351,0.769274466744,111.243669927,80
262,1.33275630247,-0.0241322692205,17.5792187171,0.362237562777,0.482774394783,93.0102290242,625
263,1.33532716304,0.0282052433531,9.49573469811,0.443792158788,0.592607724374,102.001498052,160
264,1.33825529816,-0.0162810196265,7.97100157387,0.836993659604,1.12011119949,93.5068068186,167
265,1.33980661701,-0.00850135982851,6.90774973834,0.50415976283,0.675476586271,99.9706590033,220
266,1.3409680501,-0.0371409057472,6.98174720037,0.424601381625,0.569376886785,79.216877618,26
267,1.34324591883,0.0597100228428,7.091030258,0.47826390235,0.642426034958,96.1884925283,100
268,1.34378132932,-0.0444282546364,10.3490322899,0.518225658231,0.696381963903,198.885824229,120
269,1.34612663178,-0.054977480628,6.98174720037,0.437909391172,0.589481493763,86.9713995448,60
270,1.34624936756,0.117624106635,9.66911603699,0.499864637241,0.672942451752,91.5883553352,190
271,1.34644104216,-0.0461003626198,7.3427042627,0.492977167933,0.66376469175,102.950542186,50
272,1.34895611295,0.0157992169614,6.98174720037,0.445852084033,0.601434894227,93.8055109123,127
273,1.35375555201,0.0965439504094,6.90774973834,0.449153438173,0.60804396063,98.2491988956,135
274,1.35559241374,0.0702299266295,8.3599967366,0.523120814738,0.709138607927,96.0403165023,140
275,1.35583049045,-0.0733498063843,10.0718464838,0.734350304762,0.995654533868,148.508352546,210
276,1.35774742389,0.00239384628866,8.45765819179,0.45274226168,0.614709639482,78.2108592411,301
277,1.3612047646,0.0774364091376,7.97100157387,0.571200256436,0.777520510601,99.394219933,140
278,1.36258561618,-0.0637773949578,9.63575630338,0.55072465974,0.750409499835,129.636112534,290
279,1.36337842375,0.0487976992729,10.3490322899,1.63266750444,2.22594364873,88.0214494715,160
280,1.36406448686,-0.0323327168522,6.98174720037,0.442269773419,0.603284491532,90.445171693,60
281,1.3663757586,-0.0117420801357,8.3002338936,0.695231707365,0.949947751555,88.1192746839,280
282,1.37574356529,-0.0154256805144,7.091030258,0.56467028252,0.776841507687,119.508051341,120
283,1.38393811744,-0.039432945403,6.98174720037,0.497314705422,0.688252777195,83.9278614317,160
284,1.3841497909,0.137603267083,8.3002338936,0.48813289578,0.675649045627,77.5956980541,126
285,1.38880481132,0.0316098496255,7.97100157387,0.57250939329,0.795103799928,88.7747964519,115
286,1.39275884968,0.101948903528,6.98174720037,0.482148706987,0.671516878518,102.548915376,40
287,1.39507988654,-0.0800672342472,8.3002338936,0.464089030532,0.64744127206,104.773388318,200
288,1.39906683204,0.0302845102724,6.98174720037,0.413893867959,0.579065182646,96.0525075658,120
289,1.40106284313,-0.0250476415368,10.2841069531,0.469605984711,0.65794749609,105.689972037,145
290,1.40339745528,-0.0235631515733,9.97841352583,0.422318219432,0.592680314471,87.6553592948,225
291,1.41136543041,0.20240319207,6.98174720037,0.569948851793,0.804406106525,86.0688415104,60
292,1.41192772148,-0.0155150184904,8.55436702056,0.415598353119,0.586794835771,107.120525342,190
293,1.41244882649,0.010998167442,6.98174720037,0.58245509864,0.822688020559,73.8135928953,36
294,1.41348672443,0.0629854322637,10.1249458706,0.868806458563,1.22804639527,93.1788628143,169
295,1.41695852825,-0.16107482803,7.2368872208,0.581716206826,0.824267740282,77.1181939862,90
296,1.41708959116,0.0171961974679,8.3002338936,0.675516665955,0.957267635979,85.8293961843,140
297,1.41731299921,0.0705954069837,8.3002338936,0.42354609522,0.600297386519,94.8565526002,164
298,1.41844068795,0.00866223419109,6.98174720037,0.431795846115,0.612476797017,89.3996377807,170
299,1.41952481036,0.0569443305992,8.3002338936,0.629968456209,0.894255853335,117.341119326,150
300,1.42715183164,0.103187490246,6.98174720037,0.390882754341,0.557849038813,82.8383055606,180
301,1.4272559478,0.0594689493453,8.3002338936,0.461928301277,0.659289915454,94.8205329842,164
302,1.42917498759,-0.158161735911,8.53682938296,0.450712367317,0.644146841965,85.5276588462,150
303,1.43393526174,-0.00221161163807,11.0135475987,0.529344963808,0.759046409229,105.556136714,210
304,1.43592417397,0.0193604487651,6.98174720037,0.445454263462,0.639638545303,87.8458972564,442
305,1.43704073901,0.212011653252,6.98174720037,0.442293541516,0.63559383776,76.2498608503,60
306,1.43723934918,-0.0377286165517,8.53682938296,0.561127065955,0.806473899083,114.844220099,170
